infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;-1;42;547;0;0.8571428571428571;0.04669260700389105;0.04669260700389105;0.0885608856088561;0.0885608856088561;257.0;257.0;12.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;43;559;0;1.0;0.027237354085603113;0.027237354085603113;0.05303030303030304;0.05303030303030304;257.0;257.0;7.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;44;567;5400;1.0;0.01937984496124031;0.01937984496124031;0.03802281368821293;0.03802281368821293;258.0;258.0;5.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;45;580;0;0.8888888888888888;0.03007518796992481;0.03007518796992481;0.05818181818181818;0.05818181818181818;266.0;266.0;8.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;46;598;0;1.0;0.036231884057971016;0.036231884057971016;0.06993006993006994;0.06993006993006994;276.0;276.0;10.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;47;613;0;0.875;0.02491103202846975;0.02491103202846975;0.04844290657439446;0.04844290657439446;281.0;281.0;7.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;48;629;0;0.8333333333333334;0.017241379310344827;0.017241379310344827;0.03378378378378378;0.03378378378378378;290.0;290.0;5.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;49;638;0;1.0;0.013605442176870748;0.013605442176870748;0.026845637583892617;0.026845637583892617;294.0;294.0;4.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;50;656;0;0.8461538461538461;0.03571428571428571;0.03571428571428571;0.06853582554517133;0.06853582554517133;308.0;308.0;11.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;51;665;6316;1.0;0.016339869281045753;0.016339869281045753;0.03215434083601287;0.03215434083601287;306.0;306.0;5.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;52;674;0;1.0;0.01935483870967742;0.01935483870967742;0.0379746835443038;0.0379746835443038;310.0;310.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;53;695;0;0.8571428571428571;0.036923076923076927;0.036923076923076927;0.07079646017699115;0.07079646017699115;325.0;325.0;12.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;54;708;0;1.0;0.018404907975460124;0.018404907975460124;0.03614457831325302;0.03614457831325302;326.0;326.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;55;724;0;0.75;0.026785714285714284;0.026785714285714284;0.051724137931034475;0.051724137931034475;336.0;336.0;9.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;56;746;0;0.9;0.025787965616045846;0.025787965616045846;0.05013927576601672;0.05013927576601672;349.0;349.0;9.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;57;760;0;0.75;0.01694915254237288;0.01694915254237288;0.03314917127071824;0.03314917127071824;354.0;354.0;6.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;58;773;0;1.0;0.01662049861495845;0.01662049861495845;0.0326975476839237;0.0326975476839237;361.0;361.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;59;784;0;0.7777777777777778;0.01912568306010929;0.01912568306010929;0.037333333333333336;0.037333333333333336;366.0;366.0;7.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;60;803;0;0.7142857142857143;0.026455026455026454;0.026455026455026454;0.051020408163265314;0.051020408163265314;378.0;378.0;10.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;61;815;0;0.8333333333333334;0.013157894736842105;0.013157894736842105;0.02590673575129533;0.02590673575129533;380.0;380.0;5.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;62;827;0;1.0;0.015503875968992248;0.015503875968992248;0.030534351145038167;0.030534351145038167;387.0;387.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;63;847;0;1.0;0.022443890274314215;0.022443890274314215;0.04390243902439024;0.04390243902439024;401.0;401.0;9.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;64;860;0;0.75;0.014814814814814815;0.014814814814814815;0.029055690072639227;0.029055690072639227;405.0;405.0;6.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;65;880;0;0.8666666666666667;0.031026252983293555;0.031026252983293555;0.059907834101382486;0.059907834101382486;419.0;419.0;13.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;66;902;0;0.9285714285714286;0.030373831775700934;0.030373831775700934;0.058823529411764705;0.058823529411764705;428.0;428.0;13.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;67;918;0;0.8181818181818182;0.02088167053364269;0.02088167053364269;0.04072398190045249;0.04072398190045249;431.0;431.0;9.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;68;935;0;0.9090909090909091;0.022779043280182234;0.022779043280182234;0.044444444444444446;0.044444444444444446;439.0;439.0;10.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;69;947;0;0.8;0.018140589569160998;0.018140589569160998;0.03547671840354767;0.03547671840354767;441.0;441.0;8.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;70;954;0;0.75;0.006818181818181818;0.006818181818181818;0.013513513513513513;0.013513513513513513;440.0;440.0;3.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;71;971;0;0.7777777777777778;0.015418502202643172;0.015418502202643172;0.03023758099352052;0.03023758099352052;454.0;454.0;7.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;72;984;0;1.0;0.02391304347826087;0.02391304347826087;0.046709129511677286;0.046709129511677286;460.0;460.0;11.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;73;993;0;0.8571428571428571;0.013100436681222707;0.013100436681222707;0.025806451612903222;0.025806451612903222;458.0;458.0;6.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;74;1004;0;1.0;0.017278617710583154;0.017278617710583154;0.03397027600849257;0.03397027600849257;463.0;463.0;8.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;75;1020;0;0.8333333333333334;0.021231422505307854;0.021231422505307854;0.041407867494824016;0.041407867494824016;471.0;471.0;10.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;76;1038;0;1.0;0.018789144050104383;0.018789144050104383;0.03688524590163934;0.03688524590163934;479.0;479.0;9.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;77;1052;0;1.0;0.02066115702479339;0.02066115702479339;0.04048582995951417;0.04048582995951417;484.0;484.0;10.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;78;1065;0;0.7;0.014373716632443531;0.014373716632443531;0.02816901408450704;0.02816901408450704;487.0;487.0;7.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;79;1075;0;1.0;0.014285714285714285;0.014285714285714285;0.028169014084507043;0.028169014084507043;490.0;490.0;7.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;80;1089;0;0.8333333333333334;0.02012072434607646;0.02012072434607646;0.03929273084479371;0.03929273084479371;497.0;497.0;10.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;81;1103;0;0.875;0.013972055888223553;0.013972055888223553;0.0275049115913556;0.0275049115913556;501.0;501.0;7.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;82;1112;0;1.0;0.015904572564612324;0.015904572564612324;0.03131115459882583;0.03131115459882583;503.0;503.0;8.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;83;1124;0;0.8333333333333334;0.009861932938856016;0.009861932938856016;0.01949317738791423;0.01949317738791423;507.0;507.0;5.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;84;1138;0;0.8571428571428571;0.011627906976744186;0.011627906976744186;0.022944550669216062;0.022944550669216062;516.0;516.0;6.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;85;1157;0;1.0;0.01890359168241966;0.01890359168241966;0.03710575139146568;0.03710575139146568;529.0;529.0;10.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;86;1172;0;0.9;0.016853932584269662;0.016853932584269662;0.03308823529411765;0.03308823529411765;534.0;534.0;9.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;87;1181;0;1.0;0.011235955056179775;0.011235955056179775;0.02222222222222222;0.02222222222222222;534.0;534.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;88;1196;0;0.7142857142857143;0.009208103130755065;0.009208103130755065;0.018181818181818184;0.018181818181818184;543.0;543.0;5.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;89;1207;0;1.0;0.01639344262295082;0.01639344262295082;0.03225806451612903;0.03225806451612903;549.0;549.0;9.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;90;1227;0;0.9230769230769231;0.02142857142857143;0.02142857142857143;0.041884816753926704;0.041884816753926704;560.0;560.0;12.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;91;1246;0;0.7692307692307693;0.01763668430335097;0.01763668430335097;0.034482758620689655;0.034482758620689655;567.0;567.0;10.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;92;1262;0;0.75;0.015706806282722512;0.015706806282722512;0.030769230769230767;0.030769230769230767;573.0;573.0;9.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;93;1277;0;0.8181818181818182;0.015544041450777202;0.015544041450777202;0.03050847457627119;0.03050847457627119;579.0;579.0;9.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;94;1289;0;0.7777777777777778;0.012027491408934709;0.012027491408934709;0.023688663282571912;0.023688663282571912;582.0;582.0;7.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;95;1305;11752;0.6363636363636364;0.011844331641285956;0.011844331641285956;0.023255813953488372;0.023255813953488372;591.0;591.0;7.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;96;1329;0;0.9230769230769231;0.019736842105263157;0.019736842105263157;0.03864734299516907;0.03864734299516907;608.0;608.0;12.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;97;1342;0;1.0;0.011494252873563218;0.011494252873563218;0.022727272727272724;0.022727272727272724;609.0;609.0;7.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;98;1358;0;0.8888888888888888;0.012944983818770227;0.012944983818770227;0.025518341307814992;0.025518341307814992;618.0;618.0;8.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;99;1367;0;0.75;0.009693053311793215;0.009693053311793215;0.01913875598086124;0.01913875598086124;619.0;619.0;6.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;100;1375;0;0.8;0.00644122383252818;0.00644122383252818;0.012779552715654952;0.012779552715654952;621.0;621.0;4.0;5;5.0;0;5.0;0.0
